23Na,24Mg,27Al,28Si,39K,44Ca,48Ti,51V,52Cr,54Fe,55Mn,59Co,60Ni,63Cu,66Zn,75As,88Sr,90Zr,93Nb,98Mo,111Cd,120Sn,121Sb,138Ba,139La,140Ce,184W,205Tl,208Pb
,,,,,,,,0.0667048185096445,0.9332951814903554,,,,,,,,,,,,,,,,,,,
,,0.634571509989715,,,,0.365428490010285,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.9646894387379752,,,,,,,,,,,0.0353105612620248,,,,,,,,,,,
,,0.4791469761078109,,,,0.5208530238921891,,,,,,,,,,,,,,,,,,,,,,
,,0.1725751661062265,,,,0.5740919325068039,,,,,,,,,,,0.2257988997572577,0.0181470327721491,,,,,0.0093869688575627,,,,,
,0.8004546374687979,0.1995453625312021,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.98537463158122,,,,,,,,,,,,,,,,,,,,,0.01462536841878,,,,,
0.3042183141789156,0.2771782173388967,0.1716591790164044,,,,0.1271639483601176,,,,0.0194175733769148,,,,0.0829426972406418,,,,,,,,,,,,,,0.0174200704881087
,,0.8467352786898498,,,,0.1532647213101502,,,,,,,,,,,,,,,,,,,,,,
,,0.6226045572504744,,,,0.2121433120699211,,,,,,,,,,0.1504590144008576,,,,,,,,,0.0147931162787468,,,
,,0.4872611231737844,0.500964365493247,,,,,,,,,,,,,,,,,,,,,0.0039167942002208,0.0078577171327478,,,
,,0.5950866540455667,,,,0.0738020776909271,,,0.2943758573110748,,,,,,,,,,,,,,0.0085708276330657,,,,,0.0281645833193654
,,0.460354049418099,,,,0.539645950581901,,,,,,,,,,,,,,,,,,,,,,
,,0.7627349490261178,,,,,,,,,,,,,,,,,,,,,0.2372650509738821,,,,,
,,0.6573683761818963,,,,0.3426316238181037,,,,,,,,,,,,,,,,,,,,,,
,,0.2155102429986807,,,,0.2038534061370337,,,,0.5806363508642856,,,,,,,,,,,,,,,,,,
,,0.3695491675124088,,,,0.4978433470381183,,,,,,,,,,,,,,,,,,0.0941649481578848,0.038442537291588,,,
,,0.6645725246628863,,,,0.0969029653868753,,,0.2332553697601201,,,,,,,,,,,,,,0.0031950872929859,,0.0020740528971323,,,
0.0149929005948093,0.0197423685557795,0.7427765452190741,0.1025758745248604,,,0.0302990773150505,0.0015114390913708,,0.0845113106314344,0.0012326454161001,,,,,,,,,,,,,0.0023578386515204,,,,,
,0.0650960433572524,0.6758541797139682,,,,,,,0.2395579989485275,0.0119243022664866,,,,,,,,,,,,,,,,,,0.0075674757137651
,,,,,,,,0.1504895037367777,0.8420708820829437,0.0041598262069157,0.0032797879733627,,,,,,,,,,,,,,,,,
0.0807473491799764,0.0184644046409127,0.6140723825489486,,,,0.0133132743452497,,,0.247986603878966,0.0040420421030432,,,,0.008567076869207,,0.0030562232247969,,,,,,,0.0064211130366195,,,,,0.0033295301722794
