23Na,24Mg,27Al,28Si,39K,44Ca,48Ti,51V,52Cr,54Fe,55Mn,59Co,60Ni,63Cu,66Zn,75As,88Sr,90Zr,93Nb,98Mo,111Cd,120Sn,121Sb,138Ba,139La,140Ce,184W,205Tl,208Pb,embedding
1.7956347032338165e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.8052196339992466e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,6.541841173604114e-16,,,,,,,,,,,,,,,,,,,1024
,,2.48232142230093e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,5.809185353509742e-16,,,,,,,,,,,,,,,,,,,1024
,,,5.5128760589394125e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
1.9106515026682543e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,2.661565528856322e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,1.330111870954616e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,2.41274266394184e-15,,,,,,,,,,,,,,,,,,,,512
,,2.372259193979523e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,1.364752741283397e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,2.272345381026192e-16,,,,2.247485673364434e-15,,,,,,,,,,,,,,,17408
1.8752618822865544e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,3.839089112518274e-15,,,,,,,,,,,,,,,16384
,3.676862356871974e-15,,,,,,,,1.6901311380681857e-14,1.0759812225919532e-14,,,,1.0793371565858323e-14,,,,,,,,,,,,,,,17922
